300.000000 0.340341
301.000000 0.139399
302.000000 0.109861
303.000000 0.081756
304.000000 0.207490
305.000000 4.167106
306.000000 13.629718
307.000000 23.571741
308.000000 31.525759
309.000000 39.507918
310.000000 46.218729
311.000000 50.673718
312.000000 54.861112
313.000000 58.971271
314.000000 62.725494
315.000000 66.881212
316.000000 70.542941
317.000000 72.866747
318.000000 73.862512
319.000000 75.363535
320.000000 76.737035
321.000000 78.741576
322.000000 81.609994
323.000000 83.302788
324.000000 84.462341
325.000000 85.382794
326.000000 86.165724
327.000000 87.004341
328.000000 87.521482
329.000000 88.094924
330.000000 88.745859
331.000000 89.272841
332.000000 89.636171
333.000000 90.158088
334.000000 90.330318
335.000000 89.883024
336.000000 89.600100
337.000000 88.610835
338.000000 87.640229
339.000000 87.337471
340.000000 87.289959
341.000000 88.216806
342.000000 89.682494
343.000000 91.346994
344.000000 92.568794
345.000000 93.119576
346.000000 93.225400
347.000000 93.224600
348.000000 93.071247
349.000000 93.386176
350.000000 93.908935
351.000000 93.800918
352.000000 93.653624
353.000000 94.018876
354.000000 94.282135
355.000000 94.555035
356.000000 94.675812
357.000000 94.869859
358.000000 94.829012
359.000000 94.457524
360.000000 94.678859
361.000000 94.865082
362.000000 94.749429
363.000000 94.549994
364.000000 94.862694
365.000000 95.271335
366.000000 95.396506
367.000000 95.687159
368.000000 95.528924
369.000000 95.185635
370.000000 95.439041
371.000000 95.791771
372.000000 95.775712
373.000000 96.129918
374.000000 96.151441
375.000000 95.994671
376.000000 96.077053
377.000000 96.239053
378.000000 96.230671
379.000000 96.267694
380.000000 96.158229
381.000000 95.867053
382.000000 95.762000
383.000000 95.897682
384.000000 95.873771
385.000000 95.826771
386.000000 95.977529
387.000000 96.264553
388.000000 96.315953
389.000000 95.857776
390.000000 95.637776
391.000000 95.677924
392.000000 95.966871
393.000000 95.385212
394.000000 94.477735
395.000000 90.856171
396.000000 77.738347
397.000000 53.443006
398.000000 26.818018
399.000000 10.633390
400.000000 4.122945
401.000000 1.483399
402.000000 0.554506
403.000000 0.254766
404.000000 0.119517
405.000000 0.055692
406.000000 0.030400
407.000000 0.016773
408.000000 0.007896
409.000000 0.004577
410.000000 0.003642
411.000000 0.002099
412.000000 0.001724
413.000000 0.001641
414.000000 0.001304
415.000000 0.001109
416.000000 0.001177
417.000000 0.001289
418.000000 0.000894
419.000000 0.001035
420.000000 0.001035
