300,0.449786,0.40776,0.07438,0.524934,0.175751,0.263781,0.272859,0.07504,0.025235,0.502853,0.322085,0.697161,0.178027,0.707568,0.164874,0.656978,0.286731
301,0.126346,0.112574,0.042905,0.05821,0.043515,0.056653,0.330764,0.116518,0.101309,0.041953,0.272351,0.130948,0.116073,0.192637,0.409855,0,0.217165
302,0.135849,0.059972,0.09606,0,0.035483,0.068678,0.061519,0.132768,0.168802,0.10258,0.069911,0.035349,0.062303,0.176099,0,0,0.662267
303,0.13052,0.060135,0.067068,0.067405,0.005608,0.005467,0.067068,0.090053,0,0.03817,0.116781,0.005625,0.061878,0.290054,0.075007,0.074724,0.234292
304,0.273975,0.130548,0.279548,0.248528,0.326757,0.130989,0.16617,0.218433,0.175219,0.144651,0.382877,0.251801,0.372458,0.178278,0.024651,0.049386,0.173061
305,4.99283,4.45987,4.46707,4.51873,4.76479,3.72736,3.32005,4.08226,4.74723,4.1134,5.68278,4.54675,5.69586,2.46899,1.91732,2.92762,4.4079
306,14.3617,13.7722,13.7673,13.7364,14.0706,12.8744,12.4796,13.2718,14.0254,13.5941,15.0545,13.8475,15.2371,12.5597,11.6533,12.9935,14.4061
307,24.0892,23.7861,23.7682,23.6707,23.7111,23.32,23.017,23.1856,23.4665,23.6919,24.4467,23.6082,24.07,23.0314,22.6542,23.0647,24.1381
308,31.9815,31.6565,31.8436,31.4845,31.4001,31.544,31.3833,30.8518,31.0552,31.5499,32.0022,31.2807,31.6263,32.0606,32.1033,31.0364,31.078
309,39.8646,39.5632,39.6995,39.5836,39.7105,39.3039,39.0714,39.243,39.5491,39.4281,40.181,39.5089,40.1287,39.2414,38.615,39.1194,39.8233
310,46.4634,46.2215,46.3209,46.2957,46.2939,46.011,45.9415,46.3091,46.1269,45.9805,46.4277,46.2664,46.3945,46.0375,45.774,46.2942,46.5597
311,50.7435,50.6934,50.6793,50.5837,50.7713,50.5454,50.4093,50.7166,50.9114,50.5817,50.6804,50.6128,50.8434,50.6784,50.2225,50.7946,50.9855
312,55.0118,54.7879,54.8236,54.7098,54.8642,54.7872,54.7675,54.6691,54.8029,54.891,54.9369,54.8252,54.8628,55.2726,55.2184,54.602,54.806
313,59.0028,58.8645,58.9234,58.8717,58.9011,58.9523,58.8693,58.8015,58.8008,58.8823,58.8701,58.682,58.8295,59.252,59.3674,59.2073,59.4336
