380.060000 0.380573
380.144000 0.407834
380.227000 0.391860
380.311000 0.402807
380.394000 0.379293
380.478000 0.412080
380.562000 0.397540
380.645000 0.403770
380.729000 0.409607
380.812000 0.341594
380.896000 0.367245
380.979000 0.399294
381.063000 0.379576
381.146000 0.371152
381.230000 0.411093
381.314000 0.376339
381.397000 0.391301
381.481000 0.409368
381.564000 0.388690
381.648000 0.361872
381.731000 0.357289
381.815000 0.364918
381.898000 0.386907
381.982000 0.380605
382.065000 0.408130
382.149000 0.364088
382.232000 0.382875
382.316000 0.372946
382.399000 0.366275
382.482000 0.372798
382.566000 0.407614
382.649000 0.357438
382.733000 0.350638
382.816000 0.384008
382.900000 0.395929
382.983000 0.361758
383.067000 0.359834
383.150000 0.345571
383.233000 0.357404
383.317000 0.399442
383.400000 0.380936
383.484000 0.355378
383.567000 0.375404
383.650000 0.386731
383.734000 0.354874
383.817000 0.361070
383.901000 0.366386
383.984000 0.366999
384.067000 0.382745
384.151000 0.362161
384.234000 0.364729
384.317000 0.368622
384.401000 0.373219
384.484000 0.379091
384.567000 0.367979
384.651000 0.340104
384.734000 0.349371
384.817000 0.391817
384.901000 0.350147
384.984000 0.360796
385.067000 0.360258
385.151000 0.376215
385.234000 0.348678
385.317000 0.351391
385.400000 0.371973
385.484000 0.359217
385.567000 0.344984
385.650000 0.379783
385.733000 0.363879
385.817000 0.353386
385.900000 0.334729
385.983000 0.384354
386.066000 0.368999
386.150000 0.382694
386.233000 0.365229
386.316000 0.362353
386.399000 0.368325
386.483000 0.383428
386.566000 0.365752
386.649000 0.358869
386.732000 0.370448
386.815000 0.375459
386.898000 0.355842
386.982000 0.344925
387.065000 0.375236
387.148000 0.377735
387.231000 0.352833
387.314000 0.365228
387.397000 0.361143
387.481000 0.370597
387.564000 0.374442
387.647000 0.385089
387.730000 0.360236
387.813000 0.357776
387.896000 0.355760
387.979000 0.364255
388.062000 0.366990
388.146000 0.338834
388.229000 0.360736
388.312000 0.356126
388.395000 0.356682
388.478000 0.356814
388.561000 0.349814
388.644000 0.363646
388.727000 0.354243
388.810000 0.365795
388.893000 0.367503
388.976000 0.378543
389.059000 0.369586
389.142000 0.366678
389.225000 0.399207
389.308000 0.355831
389.391000 0.375444
389.474000 0.361873
389.557000 0.387021
389.640000 0.363228
389.723000 0.369811
389.806000 0.394759
389.889000 0.365773
389.972000 0.391093
390.055000 0.406272
390.138000 0.366632
390.221000 0.379525
390.304000 0.400146
390.387000 0.404471
390.470000 0.400702
390.553000 0.415989
390.636000 0.401688
390.718000 0.423112
390.801000 0.414367
390.884000 0.400379
390.967000 0.415095
391.050000 0.438034
391.133000 0.430117
391.216000 0.445167
391.299000 0.444744
391.381000 0.444490
391.464000 0.458466
391.547000 0.460745
391.630000 0.467539
391.713000 0.465635
391.796000 0.479744
391.878000 0.487989
391.961000 0.485277
392.044000 0.486222
392.127000 0.498769
392.210000 0.510067
392.292000 0.512080
392.375000 0.520025
392.458000 0.536026
392.541000 0.540018
392.624000 0.520112
392.706000 0.566211
392.789000 0.576889
392.872000 0.569106
392.955000 0.611749
393.037000 0.602363
393.120000 0.633012
393.203000 0.642979
393.285000 0.648129
393.368000 0.664290
393.451000 0.713123
393.534000 0.728378
393.616000 0.747757
393.699000 0.781313
393.782000 0.803493
393.864000 0.849767
393.947000 0.877432
394.030000 0.945082
394.112000 0.982493
394.195000 1.037906
394.277000 1.120128
394.360000 1.176622
394.443000 1.266250
394.525000 1.365667
394.608000 1.464082
394.691000 1.569973
394.773000 1.720089
394.856000 1.846432
394.938000 1.983729
395.021000 2.180549
395.103000 2.373362
395.186000 2.619521
395.269000 2.829044
395.351000 3.095196
395.434000 3.387937
395.516000 3.694248
395.599000 4.071345
395.681000 4.439154
395.764000 4.885046
395.846000 5.368387
395.929000 5.928928
396.011000 6.549724
396.094000 7.308689
396.176000 8.030102
396.259000 8.952583
396.341000 9.956695
396.423000 11.095788
396.506000 12.493478
396.588000 13.887142
396.671000 15.504926
396.753000 17.211976
396.836000 19.114805
396.918000 21.162595
397.000000 23.374388
397.083000 25.689005
397.165000 28.081974
397.248000 30.696629
397.330000 33.552348
397.412000 36.107309
397.495000 39.285536
397.577000 42.387610
397.659000 45.533304
397.742000 48.858689
397.824000 52.509836
397.906000 55.988696
397.989000 58.954181
398.071000 61.634700
398.153000 65.008554
398.236000 67.334780
398.318000 69.649491
398.400000 72.065807
398.483000 73.866333
398.565000 75.519017
398.647000 77.589153
398.729000 79.003716
398.812000 80.293222
398.894000 81.361617
398.976000 82.780505
399.058000 83.455761
399.140000 85.201100
399.223000 86.484844
399.305000 87.178244
399.387000 87.409799
399.469000 88.014424
399.551000 88.934624
399.634000 89.054078
399.716000 89.450007
399.798000 89.129358
399.880000 88.544602
399.962000 88.301577
400.044000 87.779788
400.127000 87.352396
400.209000 86.285257
400.291000 85.147064
400.373000 84.576216
400.455000 83.648627
400.537000 82.385670
400.619000 81.576079
400.701000 81.267249
400.783000 80.312123
400.865000 79.786511
400.947000 79.552619
401.029000 78.980451
401.111000 78.730762
401.194000 78.462316
401.276000 78.754715
401.358000 78.456904
401.440000 78.521538
401.522000 78.684275
401.604000 78.917808
401.686000 79.523922
401.768000 79.534964
401.849000 79.572218
401.931000 80.064151
402.013000 80.601623
402.095000 81.102174
402.177000 81.091965
402.259000 81.711113
402.341000 82.081537
402.423000 82.409438
402.505000 82.684504
402.587000 83.046633
402.669000 83.417102
402.751000 83.853393
402.833000 84.395235
402.914000 84.732629
402.996000 84.968118
403.078000 85.215611
403.160000 86.025769
403.242000 86.446946
403.324000 86.961165
403.405000 87.377441
403.487000 87.842322
403.569000 88.605943
403.651000 89.195159
403.733000 89.514659
403.814000 90.244876
403.896000 90.864265
403.978000 91.538153
404.060000 91.554364
404.141000 92.653972
404.223000 93.004354
404.305000 93.712824
404.387000 93.942953
404.468000 94.312327
404.550000 95.092495
404.632000 95.059997
404.713000 95.348762
404.795000 95.416435
404.877000 95.309096
404.958000 95.104571
405.040000 95.319521
405.122000 95.254282
405.203000 95.040769
405.285000 94.687439
405.367000 94.455670
405.448000 94.224484
405.530000 93.861513
405.612000 93.280645
405.693000 93.203374
405.775000 92.934085
405.856000 92.322323
405.938000 92.399098
406.019000 92.344673
406.101000 92.031171
406.183000 91.379242
406.264000 91.366433
406.346000 91.542593
406.427000 91.470896
406.509000 91.372805
406.590000 91.616212
406.672000 91.779982
406.753000 91.755264
406.835000 91.861674
406.916000 92.059386
406.998000 91.851697
407.079000 92.302019
407.160000 92.459734
407.242000 92.319488
407.323000 92.466589
407.405000 92.450371
407.486000 92.437078
407.567000 92.665916
407.649000 92.592539
407.730000 92.197643
407.812000 92.833988
407.893000 92.470901
407.974000 92.077840
408.056000 91.989756
408.137000 92.101282
408.218000 91.979754
408.300000 91.844026
408.381000 91.542825
408.462000 91.585107
408.544000 91.475023
408.625000 91.444948
408.706000 91.165449
408.787000 91.202448
408.869000 91.161503
408.950000 91.254773
409.031000 91.296282
409.112000 91.367904
409.194000 91.415578
409.275000 91.263444
409.356000 91.371562
409.437000 91.295832
409.519000 91.640995
409.600000 91.662555
409.681000 91.737632
409.762000 92.029253
409.843000 92.069756
409.924000 92.102531
410.006000 92.487637
410.087000 92.495457
410.168000 92.688321
410.249000 93.048293
410.330000 92.859763
410.411000 93.365401
410.492000 93.333540
410.573000 93.031552
410.654000 93.475394
410.735000 93.285247
410.816000 93.746471
410.897000 93.949321
410.978000 93.951314
411.060000 94.071501
411.141000 94.309292
411.222000 94.572600
411.303000 94.703905
411.384000 94.776900
411.464000 94.820021
411.545000 94.824255
411.626000 95.245071
411.707000 94.826884
411.788000 95.365158
411.869000 94.861665
411.950000 95.099564
412.031000 94.765151
412.112000 95.477537
412.193000 95.302370
412.274000 95.220123
412.355000 94.802852
412.436000 95.091477
412.516000 95.344076
412.597000 94.571191
412.678000 94.851149
412.759000 94.351570
412.840000 94.530193
412.921000 94.218718
413.001000 94.292467
413.082000 93.795412
413.163000 93.810397
413.244000 93.589341
413.324000 93.660463
413.405000 93.518050
413.486000 93.279107
413.567000 93.407702
413.647000 93.228195
413.728000 93.620644
413.809000 93.087682
413.890000 93.488039
413.970000 93.289954
414.051000 93.308256
414.132000 93.664039
414.212000 93.809291
414.293000 93.718868
414.374000 94.206340
414.454000 94.062037
414.535000 94.278285
414.615000 94.251486
414.696000 94.254830
414.777000 94.212318
414.857000 94.264434
414.938000 94.359771
415.018000 94.476058
415.099000 94.726968
415.180000 94.579237
415.260000 94.547473
415.341000 94.337904
415.421000 94.184260
415.502000 94.353423
415.582000 93.935447
415.663000 93.721420
415.743000 93.641046
415.824000 93.514204
415.904000 93.448538
415.984000 92.874765
416.065000 92.667050
416.145000 92.640505
416.226000 92.722593
416.306000 92.282747
416.387000 92.557660
416.467000 91.950327
416.547000 91.918623
416.628000 91.812813
416.708000 91.640167
416.788000 91.674972
416.869000 91.607723
416.949000 91.445956
417.030000 91.635703
417.110000 91.524254
417.190000 91.508234
417.270000 91.850356
417.351000 91.981724
417.431000 92.208674
417.511000 92.092527
417.592000 92.118272
417.672000 92.408229
417.752000 92.539834
417.832000 92.860403
417.912000 93.198104
417.993000 93.047916
418.073000 93.301328
418.153000 93.681161
418.233000 93.829513
418.313000 94.004598
418.394000 93.845421
418.474000 93.804824
418.554000 94.068802
418.634000 94.067395
418.714000 94.220715
418.794000 94.540073
418.874000 94.203931
418.954000 94.292018
419.034000 94.264591
419.114000 94.450907
419.195000 94.563360
419.275000 94.659830
419.355000 94.359899
419.435000 95.130687
419.515000 94.657567
419.595000 94.560761
419.675000 94.515790
419.755000 94.941110
419.835000 94.508200
419.915000 94.920467
419.995000 94.639777
420.074000 95.190685
420.154000 94.460927
420.234000 94.928325
420.314000 95.164996
420.394000 95.053196
420.474000 94.682053
420.554000 94.614737
420.634000 95.049237
420.714000 94.687548
420.794000 94.792238
420.873000 94.948327
420.953000 94.607962
421.033000 94.948981
421.113000 94.690769
421.193000 94.643185
421.272000 94.694724
421.352000 94.860136
421.432000 94.552995
421.512000 94.571595
421.591000 94.355039
421.671000 94.551657
421.751000 94.369704
421.831000 94.490639
421.910000 94.290981
421.990000 94.307316
422.070000 94.148665
422.149000 94.273033
422.229000 93.979163
422.309000 94.456273
422.388000 94.440260
422.468000 94.701430
422.548000 94.435398
422.627000 94.393563
422.707000 94.403485
422.786000 94.846186
422.866000 94.550506
422.946000 95.028537
423.025000 94.899589
423.105000 94.638940
423.184000 95.167464
423.264000 95.218623
423.343000 95.334820
423.423000 95.440720
423.502000 95.662975
423.582000 95.241441
423.661000 95.579083
423.741000 95.282449
423.820000 95.228795
423.900000 95.383275
423.979000 95.333643
424.058000 95.260591
424.138000 95.133837
424.217000 95.169873
424.297000 95.022747
424.376000 95.160976
424.455000 95.016046
424.535000 94.912932
424.614000 94.923965
424.693000 94.820881
424.773000 94.382522
424.852000 94.488150
424.931000 94.511728
425.010000 94.598183
425.090000 94.216360
425.169000 93.840662
425.248000 93.879451
425.328000 94.460603
425.407000 94.171334
425.486000 94.089413
425.565000 94.312792
425.644000 94.323970
425.724000 94.248953
425.803000 94.100958
425.882000 94.048279
425.961000 94.234717
426.040000 94.356448
426.119000 94.385456
426.198000 94.239245
426.278000 94.314683
426.357000 94.620492
426.436000 94.414549
426.515000 94.710526
426.594000 94.474957
426.673000 94.715072
426.752000 94.487030
426.831000 94.468362
426.910000 94.227060
426.989000 94.349772
427.068000 94.402132
427.147000 94.166549
427.226000 94.325833
427.305000 94.298385
427.384000 93.886621
427.463000 94.094734
427.542000 93.841287
427.621000 94.057391
427.700000 93.794254
427.778000 93.582250
427.857000 93.344520
427.936000 93.398203
428.015000 93.592984
428.094000 93.612146
428.173000 93.732102
428.252000 93.339904
428.330000 93.605291
428.409000 93.487938
428.488000 93.626364
428.567000 93.449384
428.646000 93.630815
428.724000 93.532639
428.803000 93.322880
428.882000 93.595742
428.961000 93.574245
429.039000 94.008833
429.118000 93.958229
429.197000 94.055184
429.275000 94.241985
429.354000 94.405642
429.433000 94.033286
429.511000 94.441030
429.590000 94.521439
429.669000 94.591364
429.747000 94.606425
429.826000 94.813257
429.904000 95.022397
429.983000 94.918925
430.061000 95.171690
430.140000 95.367450
430.219000 95.388017
430.297000 95.257539
430.376000 95.072416
430.454000 95.480965
430.533000 95.867990
430.611000 95.640090
430.689000 95.650293
430.768000 95.271738
430.846000 96.089218
430.925000 95.429131
431.003000 95.831204
431.082000 95.524796
431.160000 95.618008
431.238000 95.920707
431.317000 95.561447
431.395000 95.642944
431.474000 95.739749
431.552000 95.575677
431.630000 95.695473
431.708000 95.569893
431.787000 95.341465
431.865000 95.504672
431.943000 95.744761
432.022000 95.419192
432.100000 95.523775
432.178000 95.749598
432.256000 95.467607
432.335000 95.486556
432.413000 95.334810
432.491000 95.021178
432.569000 95.253923
432.647000 95.073381
432.725000 94.952087
432.804000 95.079538
432.882000 94.909094
432.960000 94.957004
433.038000 94.887089
433.116000 95.144132
433.194000 95.063704
433.272000 94.874946
433.350000 94.796665
433.428000 94.793094
433.506000 94.616801
433.584000 94.793599
433.662000 94.781583
433.740000 94.895056
433.818000 94.874447
433.896000 95.027158
433.974000 94.712252
434.052000 94.869533
434.130000 94.835942
434.208000 94.824717
434.286000 94.863551
434.364000 94.890743
434.442000 94.829107
434.520000 94.973117
434.598000 94.590024
434.675000 94.845379
434.753000 94.838176
434.831000 94.956910
434.909000 94.757954
434.987000 94.944517
435.065000 94.890486
435.142000 94.874379
435.220000 94.564434
435.298000 94.848320
435.376000 94.938712
435.453000 94.651231
435.531000 94.242496
435.609000 94.622102
435.686000 94.173598
435.764000 94.564563
435.842000 94.508910
435.919000 94.213782
435.997000 94.060004
436.075000 94.054861
436.152000 93.840839
436.230000 93.816482
